lemma,pos,freq_per_100000
diverse,ADV,0.0075385042295908755
diverse,NOUN,0.03769252114795438
diverse,PROPN,0.04523102537754525
diverse,VERB,0.0075385042295908755
diversification,NOUN,0.3844637157091347
diversified,ADJ,0.07538504229590876
diversifier,NOUN,0.015077008459181751
diversifies,PROPN,0.0075385042295908755
diversify,NOUN,0.015077008459181751
diversify,VERB,0.4447717495458617
diversifying,NOUN,0.06784653806631788
diversion,NOUN,0.610618842596861
diversion,PROPN,0.022615512688772627
diversionary,ADJ,0.030154016918363502
diversionary,PROPN,0.015077008459181751
diversions,PROPN,0.0075385042295908755
diversity,NOUN,5.352338003009522
diversity,PROPN,0.12061606767345401
divert,NOUN,0.04523102537754525
divert,PROPN,0.0075385042295908755
divert,VERB,0.8820049948621325
diverted,ADJ,0.0075385042295908755
diverticulitis,NOUN,0.03769252114795438
diverting,ADJ,0.0075385042295908755
diverting,NOUN,0.0075385042295908755
divertissement,NOUN,0.0075385042295908755
divertissement,PROPN,0.0075385042295908755
dives,PROPN,0.0075385042295908755
divest,VERB,0.060308033836727004
divesting,NOUN,0.0075385042295908755
divestiture,NOUN,0.022615512688772627
divestment,NOUN,0.0075385042295908755
divide,ADP,0.0075385042295908755
divide,ADV,0.0075385042295908755
divide,NOUN,0.670926876433588
divide,PROPN,0.03769252114795438
divide,VERB,7.267118077325604
divided,ADJ,0.12061606767345401
dividend,NOUN,0.731234910270315
dividend,PROPN,0.022615512688772627
dividend,VERB,0.0075385042295908755
divider,NOUN,0.10553905921427226
dividing,ADJ,0.0075385042295908755
dividing,NOUN,0.022615512688772627
divination,NOUN,0.015077008459181751
divine,ADJ,0.6332343552856335
divine,NOUN,0.030154016918363502
divine,PROPN,0.2186166226581354
divine,VERB,0.0904620507550905
divinely,ADV,0.09800055498468138
diviners,PROPN,0.0075385042295908755
diving,ADJ,0.06784653806631788
diving,NOUN,1.2136991809641309
diving,PROPN,0.17338559728059014
divinity,NOUN,0.21107811842854451
divinity,PROPN,0.015077008459181751
divisible,ADJ,0.022615512688772627
division,NOUN,4.6437186054279795
division,PROPN,1.1684681555865857
divisional,ADJ,0.04523102537754525
divisional,PROPN,0.030154016918363502
divisions,PROPN,0.0075385042295908755
divisive,ADJ,0.20353961419895364
divisiveness,NOUN,0.06784653806631788
divisor,NOUN,0.0075385042295908755
divorce,ADJ,0.022615512688772627
divorce,NOUN,2.4500138746170346
divorce,PROPN,0.15830858882140839
divorce,VERB,1.221237685193722
divorced,ADJ,0.03769252114795438
divorced,PROPN,0.015077008459181751
divot,NOUN,0.0075385042295908755
divulge,PROPN,0.0075385042295908755
divulge,VERB,0.16584709305099926
divulgence,NOUN,0.0075385042295908755
divvy,VERB,0.07538504229590876
diwan,PROPN,0.07538504229590876
dix,PROPN,0.022615512688772627
dixie,PROPN,0.23369363111731714
dixiecrat,NOUN,0.0075385042295908755
dixiecrat,PROPN,0.0075385042295908755
dixiecrats,PROPN,0.015077008459181751
dixieland,NOUN,0.015077008459181751
dixieland,PROPN,0.0075385042295908755
dixit,NOUN,0.022615512688772627
dixit,PROPN,0.0075385042295908755
dizygotic,ADJ,0.12061606767345401
dizz,PROPN,0.0075385042295908755
dizziest,NOUN,0.015077008459181751
dizzily,ADV,0.022615512688772627
dizziness,NOUN,0.05276952960713613
dizzy,ADJ,0.0904620507550905
dizzy,ADV,0.0075385042295908755
dizzy,NOUN,0.0075385042295908755
dizzy,PROPN,0.022615512688772627
dizzy,VERB,0.05276952960713613
dizzying,ADJ,0.180924101510181
dizzyingly,ADV,0.015077008459181751
djellaba,PROPN,0.0075385042295908755
djibouti,PROPN,0.030154016918363502
djinni,PROPN,0.0075385042295908755
dmd,PROPN,0.301540169183635
dna,ADJ,0.04523102537754525
dna,ADV,0.015077008459181751
dna,NOUN,24.88460246187948
dna,PROPN,7.953121962218374
dna,PUNCT,0.0075385042295908755
do,ADJ,0.015077008459181751
do,AUX,653.5430856801514
do,NOUN,0.723696406040724
do,PROPN,0.663388372203997
do,PUNCT,0.0075385042295908755
do,VERB,62.411276516782856
doa,NOUN,0.0075385042295908755
doa,PROPN,0.022615512688772627
doable,ADJ,0.08292354652549963
doats,PROPN,0.0075385042295908755
dob,PROPN,0.0075385042295908755
dobbin,PROPN,0.0075385042295908755
doberman,NOUN,0.0075385042295908755
doberman,PROPN,0.030154016918363502
dobermans,PROPN,0.0075385042295908755
dobie,PROPN,0.030154016918363502
dobra,PROPN,0.0075385042295908755
dobson,PROPN,0.361848203020362
dobzhansky,PROPN,0.03769252114795438
doc,ADJ,0.0075385042295908755
doc,NOUN,0.06784653806631788
doc,PROPN,0.23369363111731714
docent,NOUN,0.030154016918363502
docent,PROPN,0.0075385042295908755
docile,ADJ,0.0904620507550905
docile,NOUN,0.022615512688772627
docility,NOUN,0.0075385042295908755
dock,NOUN,0.6407728595152244
dock,PROPN,0.060308033836727004
dock,VERB,0.48246427069381603
docker,NOUN,0.0075385042295908755
dockers,PROPN,0.030154016918363502
docket,NOUN,0.39954072416831643
docket,PROPN,0.5201567918417704
dockets,PROPN,0.015077008459181751
docking,NOUN,0.5050797833825886
docking,PROPN,0.03769252114795438
dockland,NOUN,0.0075385042295908755
docks,PROPN,0.015077008459181751
dockside,ADJ,0.0075385042295908755
dockside,NOUN,0.03769252114795438
dockside,VERB,0.0075385042295908755
dockworker,NOUN,0.0075385042295908755
dockyard,NOUN,0.11307756344386313
dockyard,PROPN,0.04523102537754525
docs,PROPN,0.0075385042295908755
doctor,NOUN,8.789895931702961
doctor,PROPN,0.4447717495458617
doctor,VERB,0.14323158036222663
doctoral,ADJ,0.301540169183635
doctoral,PROPN,0.0075385042295908755
doctorate,NOUN,0.24123213534690802
doctorate,PROPN,0.04523102537754525
doctorate,VERB,0.0075385042295908755
doctorates,PROPN,0.0075385042295908755
doctoring,NOUN,0.03769252114795438
doctors,PROPN,0.04523102537754525
doctrinaire,ADJ,0.015077008459181751
doctrinaire,NOUN,0.030154016918363502
doctrinal,ADJ,0.04523102537754525
doctrinally,ADV,0.0075385042295908755
doctrinary,ADJ,0.0075385042295908755
doctrine,NOUN,0.8593894821733599
doctrine,PROPN,0.180924101510181
doctrines,PROPN,0.0075385042295908755
doctrinist,NOUN,0.0075385042295908755
docudrama,NOUN,0.05276952960713613
docudrama,PROPN,0.04523102537754525
docudramas,PROPN,0.0075385042295908755
docudramatic,ADJ,0.022615512688772627
document,NOUN,9.935748574600774
document,PROPN,0.14323158036222663
document,VERB,4.153715830504573
documentarian,NOUN,0.060308033836727004
documentarian,PROPN,0.03769252114795438
documentary,ADJ,0.2713861522652715
documentary,NOUN,1.1533911471274039
documentary,PROPN,0.0075385042295908755
documentation,NOUN,2.299243790025217
documentation,PROPN,0.2186166226581354
documented,ADJ,0.030154016918363502
documenting,ADJ,0.0075385042295908755
documenting,NOUN,0.0075385042295908755
documenting,PROPN,0.0075385042295908755
documents,PROPN,0.022615512688772627
dod,NOUN,0.09800055498468138
dod,PROPN,2.058011654678309
dodd,PROPN,0.11307756344386313
dodder,VERB,0.0075385042295908755
doddering,ADJ,0.0075385042295908755
dodecane,ADJ,0.022615512688772627
dodecyl,ADJ,0.12061606767345401
dodecyl,PROPN,0.05276952960713613
dodecyl,VERB,0.09800055498468138
dodge,NOUN,0.15830858882140839
dodge,PROPN,0.4673872622346343
dodge,VERB,0.2487706395764989
dodgem,PROPN,0.0075385042295908755
dodger,NOUN,0.04523102537754525
dodger,PROPN,0.05276952960713613
dodgers,PROPN,0.3392326903315894
dodging,NOUN,0.05276952960713613
dodging,PROPN,0.0075385042295908755
dodgson,PROPN,0.015077008459181751
dodgy,ADJ,0.022615512688772627
dodgy,NOUN,0.0075385042295908755
dodgy,PROPN,0.0075385042295908755
dodman,PROPN,0.015077008459181751
dodo,NOUN,0.022615512688772627
dodo,PROPN,0.0075385042295908755
doe,NOUN,0.05276952960713613
doe,PROPN,0.4673872622346343
doe,VERB,0.015077008459181751
doer,NOUN,0.015077008459181751
doer,PROPN,0.015077008459181751
does,PROPN,0.015077008459181751
doesn't,ADJ,0.0075385042295908755
doesn't,CCONJ,0.0075385042295908755
doesn't,NOUN,0.13569307613263576
doesn't,PRON,0.0075385042295908755
doesn't,PROPN,0.015077008459181751
doesn't,VERB,0.022615512688772627
doesn't,X,0.0075385042295908755
doesn,NOUN,0.015077008459181751
doest,PROPN,0.0075385042295908755
doeth,NOUN,0.0075385042295908755
doeth,VERB,0.0075385042295908755
doff,PROPN,0.0075385042295908755
doff,VERB,0.04523102537754525
dog,NOUN,13.652231159789075
dog,PROPN,0.723696406040724
dog,VERB,0.3316941861019985
dogberry,PROPN,0.0075385042295908755
dogcatcher,ADV,0.0075385042295908755
dogcatcher,PROPN,0.0075385042295908755
doge,ADJ,0.015077008459181751
doge,NOUN,0.03769252114795438
doge,PROPN,0.022615512688772627
doges,PROPN,0.030154016918363502
dogfight,NOUN,0.015077008459181751
dogfish,NOUN,0.015077008459181751
dogged,ADJ,0.060308033836727004
doggedly,ADV,0.07538504229590876
doggedness,NOUN,0.022615512688772627
dogger,NOUN,0.0075385042295908755
doggerel,ADV,0.0075385042295908755
doggerel,PROPN,0.0075385042295908755
doggie,NOUN,0.022615512688772627
doggie,PROPN,0.03769252114795438
dogginess,NOUN,0.0075385042295908755
dogging,NOUN,0.0075385042295908755
doggo,PROPN,0.0075385042295908755
doggone,ADJ,0.015077008459181751
doggone,NOUN,0.0075385042295908755
doggone,VERB,0.03769252114795438
doggy,ADJ,0.06784653806631788
doggy,NOUN,0.030154016918363502
doggy,PROPN,0.07538504229590876
doghouse,NOUN,0.030154016918363502
doghouse,PROPN,0.0075385042295908755
dogleg,VERB,0.0075385042295908755
doglike,NOUN,0.0075385042295908755
dogma,NOUN,0.28646316072445327
dogma,PROPN,0.1884626057397719
dogmatic,ADJ,0.09800055498468138
dogmatic,NOUN,0.0075385042295908755
dogmatically,ADV,0.0075385042295908755
dogmatism,NOUN,0.022615512688772627
dogmatist,NOUN,0.022615512688772627
dogs,PROPN,0.13569307613263576
dogsled,VERB,0.0075385042295908755
dogwood,NOUN,0.04523102537754525
doh,PROPN,0.0075385042295908755
doha,PROPN,0.0075385042295908755
dohyo,NOUN,0.015077008459181751
dohyo,PROPN,0.0075385042295908755
doiley,NOUN,0.0075385042295908755
doily,NOUN,0.0075385042295908755
doily,PROPN,0.0075385042295908755
doing,NOUN,0.2487706395764989
doing,PROPN,0.022615512688772627
dojo,NOUN,0.0075385042295908755
dolabriform,NOUN,0.0075385042295908755
dolce,PROPN,0.04523102537754525
dolce,X,0.04523102537754525
doldrum,NOUN,0.03769252114795438
doldrum,VERB,0.0075385042295908755
doldrums,NOUN,0.015077008459181751
dole,ADJ,0.015077008459181751
dole,NOUN,0.4146177326274982
dole,PROPN,6.008187870983928
dole,VERB,0.24123213534690802
doleful,ADJ,0.030154016918363502
doles,PROPN,0.0075385042295908755
doley,PROPN,0.0075385042295908755
doling,NOUN,0.0075385042295908755
dolittle,PROPN,0.060308033836727004
doll,NOUN,1.3569307613263577
doll,PROPN,0.16584709305099926
doll,VERB,0.0075385042295908755
dollar,NOUN,21.748584702369676
dollar,PROPN,0.20353961419895364
dollar,VERB,0.0904620507550905
dollarization,NOUN,0.022615512688772627
dollars,NOUN,0.0075385042295908755
dollars,PROPN,0.05276952960713613
dolley,PROPN,0.015077008459181751
dollhouse,NOUN,0.03769252114795438
dollhouse,PROPN,0.015077008459181751
dollop,NOUN,0.03769252114795438
dolls,PROPN,0.060308033836727004
dolly,ADV,0.11307756344386313
dolly,NOUN,0.015077008459181751
dolly,PROPN,0.2789246564948624
dolma,PROPN,0.0075385042295908755
dolman,NOUN,0.015077008459181751
dolmen,NOUN,0.030154016918363502
dolmen,PROPN,0.0075385042295908755
dolomite,ADJ,0.0075385042295908755
dolomite,NOUN,0.0075385042295908755
dolomites,PROPN,0.08292354652549963
dolor,NOUN,0.0075385042295908755
dolor,PROPN,0.0075385042295908755
dolores,PROPN,0.05276952960713613
dolorous,ADJ,0.0075385042295908755
dolphin,ADJ,0.03769252114795438
dolphin,ADV,0.0075385042295908755
dolphin,NOUN,0.5880033299080883
dolphin,PROPN,0.16584709305099926
dolphin,VERB,0.0075385042295908755
dolphinarium,NOUN,0.0075385042295908755
dolphinarium,PROPN,0.0075385042295908755
dolphins,PROPN,0.060308033836727004
dolt,NOUN,0.015077008459181751
domain,ADJ,0.10553905921427226
domain,NOUN,27.266769798430197
domain,PROPN,0.26384764803568067
domain,VERB,0.15830858882140839
domains,PROPN,0.05276952960713613
dome,ADJ,0.0075385042295908755
dome,ADV,0.0075385042295908755
dome,NOUN,1.3343152486375849
dome,PROPN,0.3769252114795438
dome,VERB,0.3241556818724077
domed,ADJ,0.0904620507550905
domesday,PROPN,0.022615512688772627
domestic,ADJ,6.226804493642063
domestic,NOUN,0.030154016918363502
domestic,PROPN,0.4447717495458617
domestically,ADV,0.13569307613263576
domestically,NOUN,0.0075385042295908755
domesticate,VERB,0.14323158036222663
domesticated,ADJ,0.0075385042295908755
domesticating,NOUN,0.0075385042295908755
domestication,NOUN,0.08292354652549963
domesticity,NOUN,0.06784653806631788
domical,ADJ,0.0075385042295908755
domicile,NOUN,0.0075385042295908755
domicile,VERB,0.015077008459181751
domina,PROPN,0.0075385042295908755
dominance,NOUN,0.8141584567958146
dominance,PROPN,0.0075385042295908755
dominant,ADJ,3.211402801805713
dominant,ADP,0.0075385042295908755
dominant,ADV,0.015077008459181751
dominant,NOUN,0.0075385042295908755
dominantly,ADV,0.0904620507550905
dominate,NOUN,0.13569307613263576
dominate,PROPN,0.0075385042295908755
dominate,VERB,4.711565143494298
dominating,ADJ,0.11307756344386313
dominating,NOUN,0.015077008459181751
dominating,PROPN,0.0075385042295908755
domination,NOUN,0.6181573468264518
domination,PROPN,0.022615512688772627
dominator,NOUN,0.015077008459181751
dominatrix,NOUN,0.03769252114795438
dominatrix,PROPN,0.0075385042295908755
domine,NOUN,0.0075385042295908755
domine,PROPN,0.030154016918363502
domineer,VERB,0.022615512688772627
domineering,ADJ,0.04523102537754525
doming,PROPN,0.0075385042295908755
domini,PROPN,0.030154016918363502
dominica,PROPN,0.10553905921427226
dominican,ADJ,0.06784653806631788
dominican,PROPN,0.10553905921427226
dominicans,PROPN,0.030154016918363502
dominick,PROPN,0.07538504229590876
dominion,NOUN,0.13569307613263576
dominion,PROPN,0.06784653806631788
dominique,PROPN,0.05276952960713613
dominium,PROPN,0.030154016918363502
domino,NOUN,0.13569307613263576
domino,PROPN,0.180924101510181
dominoes,PROPN,0.015077008459181751
dominos,PROPN,0.030154016918363502
dominus,NOUN,0.0075385042295908755
dominus,PROPN,0.030154016918363502
doms,PROPN,0.015077008459181751
domus,PROPN,0.015077008459181751
don't,NOUN,0.31661717764281677
don't,PROPN,0.08292354652549963
don't,VERB,0.07538504229590876
don'ts,PROPN,0.022615512688772627
don,NOUN,0.04523102537754525
don,PROPN,1.816779519331401
don,VERB,0.180924101510181
dona,PROPN,0.13569307613263576
donald,NOUN,0.0075385042295908755
donald,PRON,0.0075385042295908755
donald,PROPN,1.5529318712957203
donat,PROPN,0.0075385042295908755
donate,ADJ,0.0075385042295908755
donate,NOUN,0.022615512688772627
donate,PROPN,0.0075385042295908755
donate,VERB,1.8318565277905827
donated,PROPN,0.0075385042295908755
donating,NOUN,0.0075385042295908755
donation,NOUN,2.4952448999945798
donation,PROPN,0.015077008459181751
donations,PROPN,0.04523102537754525
donders,PROPN,0.015077008459181751
done,NOUN,0.015077008459181751
done,PROPN,0.030154016918363502
doneness,NOUN,0.0075385042295908755
dong,NOUN,0.022615512688772627
dong,PROPN,0.20353961419895364
doni,PROPN,0.022615512688772627
donis,PROPN,0.0075385042295908755
donjon,NOUN,0.015077008459181751
donjon,PROPN,0.0075385042295908755
donkey,NOUN,0.6407728595152244
donkey,PROPN,0.09800055498468138
donna,PROPN,0.5653878172193156
donnas,PROPN,0.022615512688772627
donnish,PROPN,0.0075385042295908755
donny,PROPN,0.015077008459181751
donor,ADJ,0.0075385042295908755
donor,NOUN,4.6814111265759335
donor,NUM,0.0075385042295908755
donor,PROPN,0.13569307613263576
donors,NOUN,0.0075385042295908755
donors,PROPN,0.0075385042295908755
donovan,PROPN,0.13569307613263576
donut,NOUN,0.07538504229590876
donut,PROPN,0.0075385042295908755
donut,VERB,0.0075385042295908755
donuts,PROPN,0.022615512688772627
doo,NOUN,0.07538504229590876
doo,PROPN,0.060308033836727004
doobie,PROPN,0.0075385042295908755
doodad,NOUN,0.0075385042295908755
doodle,NOUN,0.09800055498468138
doodle,PROPN,0.015077008459181751
doodle,VERB,0.022615512688772627
doodling,NOUN,0.015077008459181751
doody,PROPN,0.015077008459181751
doofus,PROPN,0.015077008459181751
doohinkey,NOUN,0.0075385042295908755
dook,NOUN,0.015077008459181751
dook,PROPN,0.0075385042295908755
doom,NOUN,0.20353961419895364
doom,PROPN,0.04523102537754525
doom,VERB,0.8292354652549964
doomed,ADJ,0.03769252114795438
doomed,PROPN,0.0075385042295908755
doomsayer,NOUN,0.03769252114795438
doomsaying,ADJ,0.015077008459181751
doomsaying,NOUN,0.015077008459181751
doomsday,NOUN,0.060308033836727004
doomsday,PROPN,0.04523102537754525
doomster,NOUN,0.0075385042295908755
door,NOUN,10.146826693029318
door,PROPN,0.15830858882140839
door,VERB,0.0075385042295908755
doorbell,NOUN,0.03769252114795438
doorframe,NOUN,0.0075385042295908755
doorknob,NOUN,0.022615512688772627
doorknobs,NOUN,0.015077008459181751
doorman,NOUN,0.07538504229590876
doorman,PROPN,0.0075385042295908755
doormat,NOUN,0.015077008459181751
doormat,PROPN,0.0075385042295908755
doornail,NOUN,0.0075385042295908755
doorpost,NOUN,0.0075385042295908755
doors,PROPN,0.060308033836727004
doorstep,ADJ,0.0075385042295908755
doorstep,NOUN,0.17338559728059014
doorstep,PROPN,0.0075385042295908755
doorstepper,NOUN,0.0075385042295908755
doorstop,NOUN,0.030154016918363502
doorway,NOUN,0.361848203020362
doorways,PROPN,0.0075385042295908755
doowop,PROPN,0.0075385042295908755
doozy,NOUN,0.022615512688772627
dopa,PROPN,0.022615512688772627
dopamine,ADJ,0.015077008459181751
dopamine,NOUN,1.0403135836835409
dopamine,PROPN,0.022615512688772627
dopamine,VERB,0.03769252114795438
dopaminergic,ADJ,0.13569307613263576
dopaminergic,NOUN,0.015077008459181751
dope,ADJ,0.0075385042295908755
dope,NOUN,0.2713861522652715
dope,PROPN,0.07538504229590876
dope,VERB,0.05276952960713613
dopey,ADJ,0.04523102537754525
dopey,ADV,0.0075385042295908755
doppler,ADJ,0.015077008459181751
doppler,NOUN,0.022615512688772627
doppler,PROPN,0.22615512688772627
dor,NOUN,0.015077008459181751
dor,PROPN,0.022615512688772627
dora,PROPN,0.022615512688772627
dorado,PROPN,0.15830858882140839
dore,PROPN,0.015077008459181751
doree,NOUN,0.0075385042295908755
doree,PROPN,0.0075385042295908755
dorhawk,PROPN,0.0075385042295908755
doria,PROPN,0.04523102537754525
dorian,ADJ,0.030154016918363502
dorian,PROPN,0.060308033836727004
doric,ADJ,0.03769252114795438
doric,PROPN,0.15830858882140839
doris,PROPN,0.21107811842854451
dorje,NOUN,0.0075385042295908755
dorje,PROPN,0.0075385042295908755
dork,NOUN,0.03769252114795438
dorky,ADJ,0.030154016918363502
dorm,NOUN,0.3769252114795438
dorm,PROPN,0.015077008459181751
dorm,VERB,0.015077008459181751
dormancy,NOUN,0.05276952960713613
dormant,ADJ,0.26384764803568067
dormant,NOUN,0.0075385042295908755
dormition,NOUN,0.0075385042295908755
dormition,PROPN,0.04523102537754525
dormitory,ADJ,0.0075385042295908755
dormitory,NOUN,0.17338559728059014
dormitory,PROPN,0.0075385042295908755
dorn,PROPN,0.030154016918363502
dorothy,PROPN,0.670926876433588
dorr,PROPN,0.0075385042295908755
dors,PROPN,0.0075385042295908755
dorsal,ADJ,0.015077008459181751
dorsal,NOUN,0.610618842596861
dorsal,PROPN,1.0101595667651773
dorsalis,PROPN,0.0075385042295908755
dorsally,ADV,0.030154016918363502
dorsi,NOUN,0.0075385042295908755
dorsolateral,ADJ,0.0075385042295908755
dorsoventral,ADJ,0.030154016918363502
dorsum,NOUN,0.0075385042295908755
dort,NOUN,0.0075385042295908755
dory,ADJ,0.03769252114795438
doryphorus,PROPN,0.0075385042295908755
dos,PROPN,1.0478520879131317
dosa,PROPN,0.0075385042295908755
dosage,ADJ,0.03769252114795438
dosage,NOUN,0.9423130286988595
dosage,PROPN,0.0075385042295908755
dosage,VERB,0.0075385042295908755
dosages,PROPN,0.0075385042295908755
dose,ADJ,2.23893575618849
dose,ADP,0.0075385042295908755
dose,ADV,0.08292354652549963
dose,NOUN,8.767280419014188
dose,PROPN,0.301540169183635
dose,VERB,0.663388372203997
dose,X,0.0075385042295908755
doses,PROPN,0.022615512688772627
dosimetric,ADJ,0.015077008459181751
dosimetry,PROPN,0.0075385042295908755
dosing,ADJ,0.0075385042295908755
dosing,NOUN,0.09800055498468138
dosing,PROPN,0.0075385042295908755
doss,PROPN,0.015077008459181751
dossier,NOUN,0.060308033836727004
dost,PROPN,0.015077008459181751
dost,VERB,0.0075385042295908755
dostoevski,PROPN,0.0075385042295908755
dostoevskian,ADJ,0.0075385042295908755
dostoevskian,PROPN,0.0075385042295908755
dostoevsky,PROPN,0.015077008459181751
dostoyevskian,ADJ,0.022615512688772627
dostoyevsky,PROPN,0.04523102537754525
dot,NOUN,1.1986221725049493
dot,PROPN,0.42969474108667993
dot,VERB,0.5503108087601339
dotage,NOUN,0.015077008459181751
dotard,PROPN,0.0075385042295908755
dote,VERB,0.04523102537754525
doth,NOUN,0.04523102537754525
doth,PROPN,0.030154016918363502
doth,VERB,0.030154016918363502
dots,PROPN,0.19600110996936276
dotted,ADJ,0.09800055498468138
dotted,PROPN,0.0075385042295908755
dotty,ADJ,0.03769252114795438
dotty,PROPN,0.0075385042295908755
douala,PROPN,0.0075385042295908755
douane,PROPN,0.0075385042295908755
double,ADJ,6.309728040167563
double,ADV,1.0026210625355865
double,DET,0.3090786734132259
double,NOUN,0.21107811842854451
double,PROPN,0.10553905921427226
double,VERB,2.0429346462191273
doubles,PROPN,0.0075385042295908755
doublespeak,ADJ,0.0075385042295908755
doublespeak,NOUN,0.04523102537754525
doublespeak,PROPN,0.022615512688772627
doublet,NOUN,0.2940016649540442
doublet,PROPN,0.030154016918363502
doubletalk,VERB,0.0075385042295908755
doubling,NOUN,0.22615512688772627
doubling,PROPN,0.015077008459181751
doubling,VERB,0.0075385042295908755
doubloon,NOUN,0.015077008459181751
doubly,ADV,0.36938670724995293
doubt,ADV,1.454931316311039
doubt,NOUN,4.146177326274982
doubt,PROPN,0.015077008459181751
doubt,VERB,2.2163202434997173
doubter,NOUN,0.12815457190304488
doubter,PROPN,0.0075385042295908755
doubters,PROPN,0.015077008459181751
doubtful,ADJ,0.3467711945611803
doubtful,PROPN,0.0075385042295908755
doubtful,VERB,0.0075385042295908755
doubtfully,ADV,0.0075385042295908755
doubting,NOUN,0.0075385042295908755
doubting,PROPN,0.015077008459181751
doubting,PUNCT,0.0075385042295908755
doubtless,ADJ,0.0904620507550905
doubtless,ADV,0.10553905921427226
doubtless,NOUN,0.08292354652549963
doubtless,PROPN,0.030154016918363502
doubtless,VERB,0.04523102537754525
doubtlessly,ADV,0.030154016918363502
doubts,PROPN,0.022615512688772627
doucet,PROPN,0.0075385042295908755
douceur,PROPN,0.015077008459181751
douche,NOUN,0.022615512688772627
douche,VERB,0.05276952960713613
douching,NOUN,0.015077008459181751
douching,PROPN,0.0075385042295908755
dough,ADP,0.0075385042295908755
dough,NOUN,0.3769252114795438
dough,PROPN,0.030154016918363502
doughboy,NOUN,0.030154016918363502
doughboy,PROPN,0.015077008459181751
doughface,ADJ,0.0075385042295908755
doughnut,NOUN,0.16584709305099926
doughnut,PROPN,0.015077008459181751
doughnut,VERB,0.0075385042295908755
doughnuts,PROPN,0.022615512688772627
doughty,ADJ,0.015077008459181751
doughty,PROPN,0.0075385042295908755
doughy,NOUN,0.03769252114795438
douglas,PROPN,1.1986221725049493
doup,PROPN,0.0075385042295908755
dour,ADJ,0.12061606767345401
dour,NOUN,0.022615512688772627
dour,PROPN,0.05276952960713613
dour,VERB,0.0075385042295908755
dourer,PROPN,0.0075385042295908755
dourness,ADJ,0.0075385042295908755
dourness,NOUN,0.022615512688772627
douse,NOUN,0.0075385042295908755
douse,VERB,0.09800055498468138
doux,VERB,0.015077008459181751
dove,NOUN,0.3844637157091347
dove,PROPN,0.16584709305099926
dove,VERB,0.08292354652549963
dovecote,NOUN,0.0075385042295908755
dovecote,PROPN,0.0075385042295908755
dover,PROPN,0.06784653806631788
doves,PROPN,0.03769252114795438
dovetail,NOUN,0.0075385042295908755
dovetail,VERB,0.09800055498468138
dovey,ADJ,0.030154016918363502
dovey,PROPN,0.015077008459181751
dovish,ADJ,0.022615512688772627
dovish,NOUN,0.015077008459181751
dovish,PROPN,0.0075385042295908755
dovishness,NOUN,0.0075385042295908755
dow,PROPN,1.5981628966732657
dow,VERB,0.0075385042295908755
dowager,NOUN,0.015077008459181751
dowager,PROPN,0.1507700845918175
dowd,PROPN,1.1156986259794497
dowdily,ADV,0.0075385042295908755
dowdy,ADJ,0.03769252114795438
dowdy,PROPN,0.0075385042295908755
dowel,NOUN,0.0075385042295908755
dowel,VERB,0.015077008459181751
dower,NOUN,0.0075385042295908755
dowle,VERB,0.0075385042295908755
down,ADJ,0.5729263214489065
down,ADP,44.02486470081071
down,ADV,20.24842236068109
down,NOUN,1.5604703755253113
down,PROPN,0.09800055498468138
down,VERB,0.19600110996936276
downbeat,ADJ,0.04523102537754525
downbeat,PROPN,0.0075385042295908755
downcast,ADJ,0.0075385042295908755
downcast,NOUN,0.015077008459181751
downed,ADJ,0.03769252114795438
downer,NOUN,0.022615512688772627
downer,PROPN,0.0075385042295908755
downers,PROPN,0.022615512688772627
downfall,NOUN,0.1884626057397719
downgrade,NOUN,0.015077008459181751
downgrade,VERB,0.19600110996936276
downgrading,NOUN,0.0075385042295908755
downhearted,ADJ,0.0075385042295908755
downhill,ADV,0.5201567918417704
downhill,NOUN,0.0075385042295908755
downing,NOUN,0.015077008459181751
downing,PROPN,0.1507700845918175
downland,PROPN,0.0075385042295908755
download,NOUN,0.42969474108667993
download,PROPN,0.07538504229590876
download,VERB,1.7112404601171287
downloadable,ADJ,0.07538504229590876
downloaded,ADJ,0.015077008459181751
downloading,NOUN,0.015077008459181751
downmarket,NOUN,0.022615512688772627
downplay,NOUN,0.0075385042295908755
downplay,VERB,0.5126182876121795
downplaying,ADJ,0.0075385042295908755
downpour,NOUN,0.060308033836727004
downpour,VERB,0.0075385042295908755
downright,ADJ,0.06784653806631788
downright,ADV,0.2940016649540442
downright,NOUN,0.0075385042295908755
downright,VERB,0.0075385042295908755
downriver,NOUN,0.05276952960713613
downs,PROPN,0.05276952960713613
downscale,ADJ,0.07538504229590876
downscale,VERB,0.0075385042295908755
downshifting,NOUN,0.0075385042295908755
downside,NOUN,0.36938670724995293
downside,PROPN,0.015077008459181751
downsides,PROPN,0.0075385042295908755
downsize,VERB,0.4975412791529978
downsized,ADJ,0.015077008459181751
downsizing,NOUN,0.1507700845918175
downsizing,PROPN,0.015077008459181751
downstair,NOUN,0.022615512688772627
downstairs,ADJ,0.060308033836727004
downstairs,ADV,0.3316941861019985
downstairs,PROPN,0.022615512688772627
downstate,ADJ,0.030154016918363502
downstate,NOUN,0.015077008459181751
downstream,ADJ,2.1333966969742177
downstream,ADV,0.3090786734132259
downstream,NOUN,0.791542944107042
downstream,PROPN,0.06784653806631788
downtime,NOUN,0.07538504229590876
downtime,PROPN,0.0075385042295908755
downtown,ADJ,0.0075385042295908755
